galaxy_ID,Mb,Md,Mh_r90,Mh_2r90,Mh_3r90,M_HI,M_HII,Mtot_r90,Mtot_2r90,Mtot_3r90,NSA_Mstar,M_h1,M_h2,Mtot_(star_HI_Hii)
12081-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8888381000.0,nan,nan,nan
12081-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,93208770000.0,nan,nan,nan
12081-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
12081-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7443710000.0,nan,nan,nan
12081-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6335051000.0,nan,nan,nan
12081-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102104605000.0,nan,nan,nan
12081-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26173417000.0,nan,nan,nan
12081-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5285684700.0,nan,nan,nan
12081-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,536700860.0,nan,nan,nan
12081-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35949480000.0,nan,nan,nan
12081-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1130056600.0,nan,nan,nan
12082-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
12082-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11828068000.0,nan,nan,nan
12082-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,413090700.0,nan,nan,nan
12082-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2982009900.0,nan,nan,nan
12082-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9936055000.0,nan,nan,nan
12082-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5872875500.0,nan,nan,nan
12082-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2448594200.0,nan,nan,nan
12082-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34497176000.0,nan,nan,nan
12082-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39048372000.0,nan,nan,nan
12082-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39419277000.0,nan,nan,nan
12082-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58038428000.0,nan,nan,nan
12082-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17977743000.0,nan,nan,nan
12082-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
12082-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1515490300.0,nan,nan,nan
12083-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,93200835000.0,nan,nan,nan
12083-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,149439380000.0,nan,nan,nan
12083-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14121820000.0,nan,nan,nan
12083-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2120973700.0,nan,nan,nan
12083-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88450150000.0,nan,nan,nan
12083-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4113484800.0,nan,nan,nan
12083-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77364980000.0,nan,nan,nan
12083-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10004140000.0,nan,nan,nan
12084-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3426004200.0,nan,nan,nan
12084-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8954968000.0,nan,nan,nan
12084-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6016751000.0,nan,nan,nan
12084-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5723513300.0,nan,nan,nan
12084-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7888826000.0,nan,nan,nan
12084-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5263153000.0,nan,nan,nan
12084-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41043510000.0,nan,nan,nan
12084-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1989507000.0,nan,nan,nan
12084-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9294921000.0,nan,nan,nan
12084-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7293713000.0,nan,nan,nan
12084-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30340452000.0,nan,nan,nan
12084-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92138800000.0,nan,nan,nan
12084-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2989412900.0,nan,nan,nan
12084-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69624950000.0,nan,nan,nan
12084-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23870380000.0,nan,nan,nan
12084-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91514600000.0,nan,nan,nan
12084-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30050367000.0,nan,nan,nan
12085-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2610867000.0,nan,nan,nan
12085-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5972482000.0,nan,nan,nan
12085-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40135820000.0,nan,nan,nan
12085-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35625894000.0,nan,nan,nan
12085-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3142343400.0,nan,nan,nan
12085-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3206975200.0,nan,nan,nan
12085-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21950908000.0,nan,nan,nan
12085-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3375945500.0,nan,nan,nan
12085-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2558414600.0,nan,nan,nan
12085-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165509190000.0,nan,nan,nan
12085-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2914372400.0,nan,nan,nan
12085-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27913021000.0,nan,nan,nan
12085-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,89600655000.0,nan,nan,nan
12085-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15602675000.0,nan,nan,nan
12085-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115548185000.0,nan,nan,nan
12085-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9269784000.0,nan,nan,nan
12085-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30883330000.0,nan,nan,nan
12087-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35155214000.0,nan,nan,nan
12087-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40329126000.0,nan,nan,nan
12087-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4451540500.0,nan,nan,nan
12087-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1747390500.0,nan,nan,nan
12087-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54759735000.0,nan,nan,nan
12087-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,733571600.0,nan,nan,nan
12087-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2524955600.0,nan,nan,nan
12087-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17540520000.0,nan,nan,nan
12087-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90665480000.0,nan,nan,nan
12087-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4963347500.0,nan,nan,nan
12087-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65055730000.0,nan,nan,nan
12087-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36262200000.0,nan,nan,nan
12087-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3918003700.0,nan,nan,nan
12087-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47674687000.0,nan,nan,nan
12087-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21687278000.0,nan,nan,nan
12087-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1112441700.0,nan,nan,nan
12087-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69502520000.0,nan,nan,nan
12088-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3569244400.0,nan,nan,nan
12088-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3116431400.0,nan,nan,nan
12088-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6687629000.0,nan,nan,nan
12088-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4129323800.0,nan,nan,nan
12088-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9387268000.0,nan,nan,nan
12088-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6565425700.0,nan,nan,nan
12088-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5432633300.0,nan,nan,nan
12088-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47300270000.0,nan,nan,nan
12088-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100468605000.0,nan,nan,nan
12088-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90779664000.0,nan,nan,nan
12088-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,193720780000.0,nan,nan,nan
12088-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40800465000.0,nan,nan,nan
12088-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7811129300.0,nan,nan,nan
12088-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,899556600.0,nan,nan,nan
12088-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7489011000.0,nan,nan,nan
12088-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32621638000.0,nan,nan,nan
12088-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27360217000.0,nan,nan,nan
12089-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6549845000.0,nan,nan,nan
12089-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13321305000.0,nan,nan,nan
12089-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10597794000.0,nan,nan,nan
12089-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39668912000.0,nan,nan,nan
12089-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28364935000.0,nan,nan,nan
12089-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17918880000.0,nan,nan,nan
12089-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,885195600.0,nan,nan,nan
12089-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,139866460000.0,nan,nan,nan
12089-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12496307000.0,nan,nan,nan
12089-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6298287600.0,nan,nan,nan
12089-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45964632000.0,nan,nan,nan
12089-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7239689700.0,nan,nan,nan
12089-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49618120000.0,nan,nan,nan
12089-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7287773000.0,nan,nan,nan
12089-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69705950000.0,nan,nan,nan
12089-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34576335000.0,nan,nan,nan
12089-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3492310300.0,nan,nan,nan
12090-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7567059500.0,nan,nan,nan
12090-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3881500200.0,nan,nan,nan
12090-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2537844000.0,nan,nan,nan
12090-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110616040000.0,nan,nan,nan
12090-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,78650750000.0,nan,nan,nan
12090-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13888916000.0,nan,nan,nan
12090-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8331276000.0,nan,nan,nan
12090-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33295390000.0,nan,nan,nan
12090-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6073455000.0,nan,nan,nan
12090-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122724800000.0,nan,nan,nan
12090-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51148587000.0,nan,nan,nan
12090-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8368924700.0,nan,nan,nan
12090-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6815892000.0,nan,nan,nan
12090-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42321600000.0,nan,nan,nan
12090-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50748813000.0,nan,nan,nan
12090-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4886733300.0,nan,nan,nan
12090-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109799830000.0,nan,nan,nan
12092-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3544305700.0,nan,nan,nan
12092-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48959594000.0,nan,nan,nan
12092-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4132951600.0,nan,nan,nan
12092-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5816235000.0,nan,nan,nan
12092-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3275108400.0,nan,nan,nan
12092-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19533610000.0,nan,nan,nan
12092-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5433907000.0,nan,nan,nan
12092-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54661366000.0,nan,nan,nan
12092-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5218436000.0,nan,nan,nan
12092-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32790133000.0,nan,nan,nan
12092-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39432577000.0,nan,nan,nan
12092-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59516342000.0,nan,nan,nan
12092-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3309390000.0,nan,nan,nan
12092-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2271790800.0,nan,nan,nan
12093-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29839542000.0,nan,nan,nan
12093-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,174684450000.0,nan,nan,nan
12093-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1649941900.0,nan,nan,nan
12093-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41888014000.0,nan,nan,nan
12093-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22845786000.0,nan,nan,nan
12093-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1722146400.0,nan,nan,nan
12093-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76504950000.0,nan,nan,nan
12093-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7865950700.0,nan,nan,nan
12093-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29226283000.0,nan,nan,nan
12093-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26966022000.0,nan,nan,nan
12093-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1807547500.0,nan,nan,nan
12093-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9466950000.0,nan,nan,nan
12093-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10035229000.0,nan,nan,nan
12093-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74332720000.0,nan,nan,nan
12094-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3191247600.0,nan,nan,nan
12094-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26470134000.0,nan,nan,nan
12094-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95165440000.0,nan,nan,nan
12094-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10663653000.0,nan,nan,nan
12094-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10765929000.0,nan,nan,nan
12094-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8586577000.0,nan,nan,nan
12094-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5151482400.0,nan,nan,nan
12094-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21458397000.0,nan,nan,nan
12094-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8854441000.0,nan,nan,nan
12094-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10267775000.0,nan,nan,nan
12094-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43279884000.0,nan,nan,nan
12094-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5502821400.0,nan,nan,nan
12094-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47560802000.0,nan,nan,nan
12094-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23951876000.0,nan,nan,nan
12094-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6708847000.0,nan,nan,nan
12094-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3843443700.0,nan,nan,nan
12094-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57232376000.0,nan,nan,nan
12187-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
12483-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36356903000.0,nan,nan,nan
12483-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11718565000.0,nan,nan,nan
12483-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19006489000.0,nan,nan,nan
12483-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10849492000.0,nan,nan,nan
12483-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23474067000.0,nan,nan,nan
12483-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1025219100.0,nan,nan,nan
12483-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,926975600.0,nan,nan,nan
12483-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,75405300000.0,nan,nan,nan
12483-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8959116000.0,nan,nan,nan
12483-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1963652200.0,nan,nan,nan
12483-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5172716500.0,nan,nan,nan
12483-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28244875000.0,nan,nan,nan
12483-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27021027000.0,nan,nan,nan
12483-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3718580200.0,nan,nan,nan
12483-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3029314000.0,nan,nan,nan
12483-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9291524000.0,nan,nan,nan
12483-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1152443000.0,nan,nan,nan
12484-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18011388000.0,nan,nan,nan
12484-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4390061600.0,nan,nan,nan
12484-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2931484700.0,nan,nan,nan
12484-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3173618400.0,nan,nan,nan
12484-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113528180000.0,nan,nan,nan
12484-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4563326000.0,nan,nan,nan
12484-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9075798000.0,nan,nan,nan
12484-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5709929000.0,nan,nan,nan
12484-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5968409000.0,nan,nan,nan
12484-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4611099600.0,nan,nan,nan
12484-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6513636000.0,nan,nan,nan
12484-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99451216000.0,nan,nan,nan
12484-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40717214000.0,nan,nan,nan
12484-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2610986000.0,nan,nan,nan
12484-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102200940000.0,nan,nan,nan
12484-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61968920000.0,nan,nan,nan
12484-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76552970000.0,nan,nan,nan
12485-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113794030000.0,nan,nan,nan
12485-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,896939900.0,nan,nan,nan
12485-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55339050000.0,nan,nan,nan
12485-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2205702100.0,nan,nan,nan
12485-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1125896600.0,nan,nan,nan
12485-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4220740900.0,nan,nan,nan
12485-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
12485-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27952538000.0,nan,nan,nan
12485-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4951851000.0,nan,nan,nan
12485-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31799198000.0,nan,nan,nan
12485-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30746806000.0,nan,nan,nan
12485-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91960760000.0,nan,nan,nan
12485-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1319201000.0,nan,nan,nan
12485-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23832740000.0,nan,nan,nan
12485-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58054713000.0,nan,nan,nan
12485-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3176146400.0,nan,nan,nan
12485-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1607556500.0,nan,nan,nan
12487-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2083948000.0,nan,nan,nan
12487-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10133295000.0,nan,nan,nan
12487-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26085022000.0,nan,nan,nan
12487-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3507489800.0,nan,nan,nan
12487-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54558860000.0,nan,nan,nan
12487-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,692379400.0,nan,nan,nan
12487-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3589248300.0,nan,nan,nan
12487-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23195128000.0,nan,nan,nan
12487-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14143944000.0,nan,nan,nan
12487-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1432212600.0,nan,nan,nan
12487-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2246073300.0,nan,nan,nan
12487-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41759610000.0,nan,nan,nan
12487-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,947274050.0,nan,nan,nan
12487-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1210358700.0,nan,nan,nan
12487-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17974241000.0,nan,nan,nan
12487-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14389279000.0,nan,nan,nan
12487-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2897548500.0,nan,nan,nan
12488-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1773771500.0,nan,nan,nan
12488-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3723848400.0,nan,nan,nan
12488-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2996476400.0,nan,nan,nan
12488-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21776138000.0,nan,nan,nan
12488-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,586229440.0,nan,nan,nan
12488-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4159157200.0,nan,nan,nan
12488-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,836740030.0,nan,nan,nan
12488-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56023065000.0,nan,nan,nan
12488-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,620935400.0,nan,nan,nan
12488-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7546772500.0,nan,nan,nan
12488-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14980560000.0,nan,nan,nan
12488-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26651544000.0,nan,nan,nan
12488-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12463355000.0,nan,nan,nan
12488-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38990176000.0,nan,nan,nan
12488-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,688810000.0,nan,nan,nan
12488-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11606720000.0,nan,nan,nan
12488-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8732832000.0,nan,nan,nan
12489-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2471069700.0,nan,nan,nan
