galaxy_ID,smoothness
8441-12703,2.007350292
8441-12704,1.567441348
8441-12705,0.875268528
8441-1901,1.138815323
8441-1902,0.567749807
8441-3701,1.236336232
8441-3702,2.871523823
8441-3703,1.524487241
8441-3704,0.522382873
8441-6101,2.553544664
8441-6102,2.19213054
8441-6103,1.315506345
8441-6104,0.439407514
8441-9101,1.912046717
8441-9102,0.900019304
8442-12701,1.746243806
8442-12702,1.205258917
8442-12703,0.890459241
8442-12704,0.860870305
8442-12705,0.435352494
8442-1901,1.172477845
8442-1902,0.887752985
8442-3701,0.467030367
8442-3702,2.514181053
8442-3703,1.48086139
8442-3704,1.415638069
8442-6101,0.911412789
8442-6102,0.788188838
8442-6103,1.605883581
8442-6104,2.414306029
8442-9101,1.076714634
8442-9102,0.885462785
8443-12701,1.197622057
8443-12702,1.447311809
8443-12703,0.656201778
8443-12704,0.883645312
8443-12705,0.840503506
8443-1901,2.808368642
8443-1902,1.386985335
8443-3701,1.402819499
8443-3702,1.560831229
8443-3703,2.911160274
8443-3704,0.824911832
8443-6101,1.256390546
8443-6102,1.267626283
8443-6103,0.552263189
8443-6104,1.804221088
8443-9101,0.950699519
8443-9102,1.323990979
8444-12701,1.466418197
8444-12702,1.164450348
8444-12703,0.415734055
8444-12704,1.119718244
8444-12705,1.58981321
8444-1901,0.91287753
8444-1902,1.489686314
8444-3701,0.662260737
8444-3702,1.202045675
8444-3703,2.370453315
8444-3704,1.177778327
8444-6101,2.223509375
8444-6102,0.584297552
8444-6103,2.589630182
8444-6104,1.219179245
8444-9101,1.907414962
8444-9102,0.628714255
8445-12701,0.37744504
8445-12702,1.725447159
8445-12703,1.424239523
8445-12704,1.608503027
8445-12705,1.523894739
8445-1901,2.944702854
8445-1902,1.748010254
8445-3701,0.470832275
8445-3702,1.681318623
8445-3703,0.875986927
8445-3704,2.613927474
8445-6101,2.688833583
8445-6102,2.166586754
8445-6103,0.951027336
8445-6104,1.65610752
8445-9101,1.218163003
8445-9102,1.263142904
8446-12701,1.100828861
8446-12702,1.457692997
8446-12703,1.767745928
8446-12704,0.443416021
8446-12705,1.023364794
8446-1901,1.416115123
8446-1902,0.905700302
8446-3701,1.712041035
8446-3702,2.475198439
8446-3703,0.597977727
8446-3704,0.855258719
8446-6101,1.634824313
8446-6102,2.736442045
8446-6103,2.01028029
8446-6104,1.440639238
8446-9101,1.003732527
8446-9102,1.096965691
8447-12701,1.274344963
8447-12702,1.083804282
8447-12703,1.630994598
8447-12704,2.330781242
8447-12705,1.34374792
8447-1901,0.623188635
8447-1902,1.300137024
8447-3701,0.606125496
8447-3702,2.453802728
8447-3703,1.23111684
8447-3704,0.747443854
8447-6101,0.936190012
8447-6102,2.537953014
8447-6103,2.41170974
8447-6104,2.634789624
8447-9101,2.27699672
8447-9102,1.887901464
8448-12701,2.672202234
8448-12702,0.980403974
8448-12703,1.149727471
8448-12704,1.098708849
8448-12705,1.204429646
8448-1901,1.222821301
8448-1902,2.451273546
8448-3701,1.437032777
8448-3702,1.052557486
8448-3703,0.965154796
8448-3704,1.005345459
8448-6101,2.14038365
8448-6102,1.276153213
8448-6103,1.613424537
8448-6104,0.745839994
8448-9101,0.791072631
8448-9102,2.271985204
8449-12701,1.492470165
8449-12702,0.741617662
8449-12703,1.231017343
8449-12704,0.644278498
8449-12705,0.855999514
8449-1901,3.196933962
8449-1902,1.535879974
8449-3701,0.818365227
8449-3702,2.748939411
8449-3703,0.950983787
8449-3704,2.791205084
8449-6101,1.280784335
8449-6102,1.211762882
8449-6103,1.411430457
8449-6104,1.860847656
8449-9101,2.098108609
8449-9102,0.432483408
8450-12701,1.615641772
8450-12702,1.32501711
8450-12703,1.752609199
8450-12704,2.425647979
8450-12705,1.078142977
8450-1901,1.419701557
8450-1902,0.6554691
8450-3701,2.422363444
8450-3702,2.804726348
8450-3703,0.463186086
8450-3704,2.448489235
8450-6101,0.511690442
8450-6102,0.744258667
8450-6103,1.514392223
8450-6104,1.624173109
8450-9101,0.847297173
8450-9102,1.196558563
8451-12701,2.311406731
8451-12702,2.233197743
8451-12703,1.460851191
8451-12704,1.247897983
8451-12705,1.545354109
8451-1901,2.272819075
8451-1902,2.339805501
8451-3701,1.202204516
8451-3702,1.499650209
8451-3703,2.600171567
8451-3704,1.535903097
8451-6101,0.753753426
8451-6102,2.658216677
8451-6103,2.130438252
8451-6104,1.819100797
8451-9101,2.900103515
8451-9102,1.590978032
8452-12701,1.444264583
8452-12702,1.735740402
8452-12703,0.558662824
8452-12704,0.940200203
8452-12705,0.501138945
8452-1901,1.095632235
8452-1902,0.570724447
8452-3701,2.696397348
8452-3702,2.603389417
8452-3703,1.26227384
8452-3704,0.518669018
8452-6101,1.043505745
8452-6102,0.714249069
8452-6103,2.561978482
8452-6104,1.02148486
8452-9101,2.690078438
8452-9102,0.370900323
8453-12701,0.65765356
8453-12702,1.207422633
8453-12703,1.045245928
8453-12704,1.064196455
8453-12705,0.619719063
8453-1901,1.498317105
8453-1902,0.597644382
8453-3701,2.541009297
8453-3702,0.68577508
8453-3703,2.019526735
8453-3704,1.251602259
8453-6101,1.806964339
8453-6102,1.139989917
8453-6103,2.633072694
8453-6104,1.645429871
8453-9101,1.53928231
8453-9102,1.011478039
8454-12701,1.352555172
8454-12702,1.011406828
8454-12703,0.330633838
8454-12704,2.896003743
8454-12705,1.485707683
8454-1901,2.749282518
8454-1902,2.011413092
8454-3701,0.54220755
8454-3702,0.770636969
8454-3703,2.647580181
8454-3704,0.825431235
8454-6101,0.74403565
8454-6102,1.86008588
8454-6103,2.107189005
8454-6104,0.501144017
8454-9101,2.243805317
8454-9102,1.148768175
8455-12701,0.636215399
8455-12702,1.884167461
8455-12703,2.55439468
8455-12704,2.44018883
8455-12705,0.790642112
8455-1901,2.970168518
8455-1902,0.806584826
8455-3701,0.46480353
8455-3702,0.494363099
8455-3703,2.590779041
8455-3704,0.608149746
8455-6101,0.698220802
8455-6102,1.51458798
8455-6103,2.51345619
8455-6104,2.451063368
8455-9101,0.851979118
8455-9102,1.156600272
8456-12701,1.12086772
8456-12702,1.07828333
8456-12703,0.765459635
8456-12704,1.21350433
8456-12705,1.108614457
8456-1901,2.717445395
8456-1902,1.089588571
8456-3701,1.533442081
8456-3702,2.984767331
8456-3703,2.067413698
8456-3704,1.661981959
8456-6101,1.313658391
8456-6102,1.231152344
8456-6103,2.207776106
8456-6104,2.35252338
8456-9101,1.114166624
8456-9102,1.068252316
8458-12701,1.739753811
8458-12702,1.646329926
8458-12703,1.801894493
8458-12704,1.358993549
8458-12705,0.28282257
8458-1901,0.971310652
8458-1902,2.424481317
8458-3701,1.105753875
8458-3702,0.442822194
8458-3703,0.438181277
8458-3704,0.520229059
8458-6101,1.471774964
8458-6102,1.938219189
8458-6103,2.430275495
8458-6104,1.844844677
8458-9101,2.746122168
8458-9102,1.169286144
8459-12701,2.577318336
8459-12702,1.168916201
8459-12703,1.205773637
8459-12704,1.269099006
8459-12705,1.02807078
8459-1901,0.673244427
8459-1902,1.046091253
8459-3701,2.172590243
8459-3702,0.428919388
8459-3703,1.172416553
8459-3704,0.888980974
8459-6101,0.902064691
8459-6102,0.662697983
8459-6103,2.454894923
8459-6104,2.657458686
8459-9101,1.57826368
8459-9102,1.049420268
8461-12701,2.314511596
8461-12702,1.332334176
8461-12703,1.237128658
8461-12704,1.323520544
8461-12705,1.381814026
8461-1901,1.496015805
8461-1902,1.70530975
8461-3701,2.480476257
8461-3702,2.331480138
8461-3703,2.708830797
8461-3704,0.563855069
8461-6101,0.779749544
8461-6102,1.704504112
8461-6103,0.943984266
8461-6104,2.499468178
8461-9101,2.631527852
8461-9102,1.903704347
8462-12701,1.013590988
8462-12702,1.130300078
8462-12703,1.251881297
8462-12704,1.313133642
8462-12705,0.929346523
8462-1901,2.80137375
8462-1902,0.834999731
8462-3701,0.942857237
8462-3702,2.460190033
8462-3703,0.728523305
8462-3704,1.270921213
8462-6101,0.76988007
8462-6102,2.61057559
8462-6103,2.70856815
8462-6104,0.756908913
8462-9101,1.505140112
8462-9102,1.154656804
8464-12701,0.639659551
8464-12702,1.717844087
8464-12703,1.652721012
8464-12704,1.066399936
8464-12705,1.175537019
8464-1901,2.578234287
8464-1902,1.287553832
8464-3701,0.99374785
8464-3702,0.898576416
8464-3703,2.638990781
8464-3704,0.589431396
8464-6101,1.565733183
8464-6102,0.705419845
8464-6103,1.191059008
8464-6104,0.714811319
8464-9101,2.261639207
8464-9102,0.510280734
8465-12701,0.699942805
8465-12702,1.773994941
8465-12703,1.620515469
8465-12704,1.182531125
8465-12705,0.886353003
8465-1901,2.15558959
8465-1902,1.647299282
8465-3701,0.711672251
8465-3702,1.472346657
8465-3703,0.811065958
8465-3704,3.628283508
8465-6101,2.532335684
8465-6102,0.524878215
8465-6103,1.398270321
8465-6104,2.44412961
8465-9101,1.253340555
8465-9102,1.047175466
8466-12701,1.394029998
8466-12702,0.479283587
8466-12703,1.406937635
8466-12704,1.006402676
8466-12705,1.71644058
8466-1901,1.68252228
8466-1902,2.035893936
8466-3701,2.013080763
8466-3702,0.588620432
8466-3703,2.486574823
8466-3704,1.428341047
8466-6101,2.511431332
8466-6102,2.590485268
8466-6103,2.757639291
8466-6104,2.882394606
8466-9101,1.101168412
8466-9102,0.766819691
8479-12701,nan
8479-12702,nan
8479-12703,nan
8479-12704,nan
8479-12705,nan
8479-1901,nan
8479-1902,nan
8479-3701,nan
8479-3702,nan
8479-3703,2.674145581
8479-3704,nan
8479-6101,nan
8479-6102,nan
8479-6103,nan
8479-6104,nan
8479-9101,nan
8479-9102,nan
8480-12701,nan
8480-12702,nan
8480-12703,nan
8480-12704,nan
8480-12705,nan
8480-1901,nan
8480-1902,nan
8480-3701,2.549515625
8480-3702,nan
8480-3703,nan
8480-3704,nan
8480-6101,nan
8480-6102,nan
8480-6103,nan
8480-6104,nan
8480-9101,nan
8480-9102,nan
8481-12701,1.246488606
8481-12702,1.526654515
8481-12703,1.233021423
8481-12704,0.896150998
8481-12705,1.231037916
8481-1901,2.984437384
8481-1902,0.61125339
8481-3701,0.914667786
8481-3702,2.627377628
8481-3703,2.470583911
8481-3704,2.913183812
8481-6101,1.68859364
8481-6102,1.867322735
8481-6103,1.088707778
8481-6104,2.597291438
8481-9101,2.529093766
8481-9102,1.151234115
8482-12701,1.88856182
8482-12702,2.433372835
8482-12703,0.535168201
8482-12704,2.115401385
8482-12705,0.82078577
8482-1901,2.525498179
8482-1902,1.574307543
8482-3701,2.601071912
8482-3702,0.42000263
8482-3703,0.542692641
8482-3704,0.437079635
8482-6101,2.529025566
8482-6102,2.81114855
8482-6103,2.53484641
8482-6104,2.172048261
8482-9101,0.860100379
8482-9102,1.670537879
8483-12701,1.617613792
8483-12702,2.45094484
8483-12703,2.017273135
8483-12704,1.162806057
8483-12705,1.519302864
8483-1901,1.283858192
8483-1902,2.11274461
8483-3701,0.6923786
8483-3702,2.776987797
8483-3703,0.864774316
8483-3704,1.53311943
8483-6101,0.57425141
8483-6102,2.690476172
8483-6103,1.095813359
8483-6104,2.540334517
8483-9101,2.190910997
8483-9102,1.109489595
8484-12701,2.656491804
8484-12702,1.4674052
8484-12703,0.501290503
8484-12704,1.71450974
8484-12705,1.02634682
8484-1901,0.702234307
8484-1902,0.634682483
8484-3701,0.571919353
8484-3702,1.049220247
8484-3703,0.437278889
8484-3704,0.723176026
8484-6101,1.241574312
8484-6102,1.561686373
8484-6103,0.607209775
8484-6104,1.025362967
8484-9101,2.524093261
8484-9102,2.716989354
8485-12701,1.157571554
8485-12702,1.697729787
8485-12703,1.73606949
8485-12704,1.207275774
8485-12705,1.127699868
8485-1901,1.078689453
8485-1902,2.730300486
8485-3701,1.876874261
8485-3702,0.593175801
8485-3703,2.741415537
8485-3704,0.806630561
8485-6101,1.377200109
8485-6102,1.132377867
8485-6103,0.495316425
8485-6104,2.56704798
8485-9101,2.593090736
8485-9102,0.412690101
8486-12701,0.563766394
8486-12702,1.574084731
8486-12703,1.835723258
8486-12704,1.228885734
8486-12705,1.86713433
8486-1901,1.367632364
8486-1902,2.86828423
8486-3701,2.58283064
8486-3702,2.261682784
8486-3703,2.536289008
8486-3704,1.817669019
8486-6101,1.115955891
8486-6102,1.18606405
8486-6103,2.732418442
8486-6104,1.986964049
8486-9101,1.770390396
8486-9102,1.324190282
8487-12701,1.18769269
8487-12702,2.638372265
8487-12703,1.406829718
8487-12704,1.452646124
8487-12705,0.783063942
8487-1901,3.062307257
8487-1902,2.059016792
8487-3701,2.711944621
8487-3702,2.656347911
8487-3703,1.656270109
8487-3704,1.261494824
8487-6101,1.896061467
8487-6102,1.51862014
8487-6103,1.9393044
8487-6104,2.519014626
8487-9101,2.257114993
8487-9102,2.445635243
8488-12701,2.202484675
8488-12702,1.47323809
8488-12703,2.827371138
8488-12704,1.594956513
8488-12705,1.190688884
8488-1901,2.468774016
8488-1902,0.947273351
8488-3701,0.86002773
8488-3702,1.073308002
8488-3703,2.403807754
8488-3704,2.255393504
8488-6101,1.928048718
8488-6102,2.623700928
8488-6103,2.440690509
8488-6104,1.193784502
8488-9101,1.655523348
8488-9102,1.623974949
8546-12701,2.310961186
8546-12702,1.399226101
8546-12703,1.018396698
8546-12704,1.172114542
8546-12705,0.481430786
8546-1901,2.673191756
8546-1902,0.574091157
8546-3701,2.608626721
8546-3702,2.954942531
8546-3703,2.769466305
8546-3704,1.732037439
8546-6101,1.163799205
8546-6102,1.313469286
8546-6103,1.306681282
8546-6104,2.496546494
8546-9101,2.104605396
8546-9102,1.714042229
8547-12701,1.148481854
8547-12702,1.613612584
8547-12703,1.935641125
8547-12704,1.45196592
8547-12705,1.230571071
8547-1901,1.538568882
8547-1902,2.624459357
8547-3701,2.861852218
8547-3702,1.75381884
8547-3703,0.943574103
8547-3704,1.608664077
8547-6101,2.624208605
8547-6102,0.536849028
8547-6103,0.901674047
8547-6104,1.639691293
8547-9101,2.534152202
8547-9102,2.233484675
8548-12701,1.642452628
8548-12702,1.258898391
8548-12703,0.901991626
8548-12704,0.907650567
8548-12705,2.589323639
8548-1901,1.814917644
8548-1902,0.674021829
8548-3701,1.549992746
8548-3702,0.562891125
8548-3703,2.684513075
8548-3704,0.602918587
8548-6101,2.62632828
8548-6102,0.860698919
8548-6103,0.571741205
8548-6104,1.492227441
8548-9101,2.305166085
8548-9102,0.853815877
8549-12701,1.471103857
8549-12702,0.610400992
8549-12703,1.310012561
8549-12704,0.977203721
8549-12705,1.224516633
8549-1901,0.987766776
8549-1902,0.630071097
8549-3701,2.526379754
8549-3702,0.737276959
8549-3703,0.54460404
8549-3704,2.494307488
8549-6101,2.670247396
8549-6102,1.081525474
8549-6103,0.753734586
8549-6104,1.127456438
8549-9101,2.43117648
8549-9102,0.777130748
8550-12701,1.14886212
8550-12702,1.212397065
8550-12703,1.485854629
8550-12704,0.68554088
8550-12705,0.318941551
8550-1901,3.132892064
8550-1902,2.819068955
8550-3701,0.981251242
8550-3702,2.484092543
8550-3703,2.086185637
8550-3704,0.904807566
8550-6101,2.56609198
8550-6102,1.388958868
8550-6103,0.361346898
8550-6104,1.197111254
8550-9101,1.738617377
8550-9102,0.441076424
8551-12701,1.167361316
8551-12702,1.100039675
8551-12703,1.765106438
8551-12704,0.921758528
8551-12705,0.645287415
8551-1901,1.516929567
8551-1902,0.841964133
8551-3701,0.841377735
8551-3702,2.464486993
8551-3703,2.240135456
8551-3704,1.460875903
8551-6101,1.183032897
8551-6102,2.564621758
8551-6103,2.798180622
8551-6104,1.532160682
8551-9101,1.845934995
8551-9102,1.684114705
8552-12701,1.320906425
8552-12702,1.271003987
8552-12703,1.01146176
8552-12704,0.980393165
8552-12705,1.045872187
8552-1901,2.400537141
8552-1902,1.788873229
8552-3701,1.409817271
8552-3702,0.975147957
8552-3703,2.547247383
8552-3704,0.654352974
8552-6101,0.931750268
8552-6102,1.163609183
8552-6103,2.352470386
8552-6104,2.736312387
8552-9101,0.891809727
8552-9102,1.998183269
8553-12701,1.58907057
8553-12702,0.642326549
8553-12703,1.07940775
8553-12704,0.871932599
8553-12705,1.815126805
8553-1901,3.984585757
8553-1902,2.118251141
8553-3701,2.417608295
8553-3702,2.535632291
8553-3703,0.962241448
8553-3704,0.844589073
8553-6101,2.457319367
8553-6102,2.618333577
8553-6103,2.383961738
8553-6104,2.259133801
8553-9101,1.521047638
8553-9102,0.532819494
8554-12701,1.01680684
8554-12702,1.120689805
8554-12703,1.101229573
8554-12704,1.26324764
8554-12705,1.241448529
8554-1901,2.007493836
8554-1902,1.320572966
8554-3701,1.247505434
8554-3702,2.721911105
8554-3703,1.707421415
8554-3704,0.828471481
8554-6101,0.796021336
8554-6102,2.623010545
8554-6103,2.21206616
8554-6104,1.380091451
8554-9101,0.939036578
8554-9102,2.544690116
8555-12701,2.5294148
8555-12702,1.46084663
8555-12703,1.453313807
8555-12704,2.640802376
8555-12705,0.77979766
8555-1901,1.331302477
8555-1902,0.899461439
8555-3701,1.102189697
8555-3702,2.596993146
8555-3703,1.300801757
8555-3704,2.445592775
8555-6101,2.41263418
8555-6102,1.569867049
8555-6103,2.373744095
8555-6104,2.096003383
8555-9101,2.674148392
8555-9102,1.481692862
8561-12701,1.476827507
8561-12702,1.062735398
8561-12703,1.715371815
8561-12704,0.830959033
8561-12705,1.250931651
8561-1901,0.959026734
8561-1902,1.788113514
8561-3701,2.552603955
8561-3702,2.79492484
8561-3703,1.556236979
8561-3704,1.153032389
8561-6101,2.310585496
8561-6102,1.251851751
8561-6103,1.420705175
8561-6104,1.783172558
8561-9101,0.53054274
8561-9102,1.114813167
8562-12701,1.940964106
8562-12702,1.339213015
8562-12703,1.909434193
8562-12704,1.662030555
8562-12705,1.028093946
8562-1901,1.482034189
8562-1902,2.831969863
8562-3701,2.142498846
8562-3702,0.568335145
8562-3703,0.734273771
8562-3704,1.523381459
8562-6101,nan
8562-6102,0.966871415
8562-6103,0.629019213
8562-6104,2.26183906
8562-9101,2.143455444
8562-9102,0.47246075
8563-12701,0.927747009
8563-12702,1.956868345
8563-12703,1.381906444
8563-12704,1.334926396
8563-12705,0.370911314
8563-1901,0.602748939
8563-1902,1.10504095
8563-3701,0.724971991
8563-3702,0.711567898
8563-3703,0.950617203
8563-3704,0.750586704
8563-6101,1.473794267
8563-6102,0.985593848
8563-6103,0.959774771
8563-6104,0.714175204
8563-9101,2.479751867
8563-9102,1.517273897
8564-12701,1.319918778
8564-12702,1.59165342
8564-12703,1.371199027
8564-12704,1.425857889
8564-12705,1.607636202
8564-1901,0.764591762
8564-1902,1.432946364
8564-3701,0.625993419
8564-3702,1.280160134
