# %ECSV 0.9
# ---
# datatype:
# - {name: MaNGA_plate, datatype: int64}
# - {name: MaNGA_IFU, datatype: int64}
# - {name: NSAID, datatype: int64}
# - {name: ra, unit: deg, datatype: float64}
# - {name: dec, unit: deg, datatype: float64}
# - {name: redshift, datatype: float64}
# - {name: ba, datatype: float64}
# - {name: phi, unit: deg, datatype: float64}
# - {name: Mstar, unit: solMass, datatype: float64}
# - {name: rabsmag, datatype: float64}
# - {name: plate, datatype: int64}
# - {name: MJD, datatype: int64}
# - {name: fiberID, datatype: int64}
# - {name: index, datatype: int64}
# - {name: imc, datatype: float64}
# - {name: aimc, datatype: float64}
# - {name: smoothness_score, datatype: float64}
# - {name: logHI, unit: dex(solMass), datatype: float64}
# - {name: WF50, unit: km / s, datatype: float64}
# - {name: WP20, unit: km / s, datatype: float64}
# meta: !!omap
# - __serialized_columns__:
#     Mstar:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: solMass}
#       value: !astropy.table.SerializedColumn {name: Mstar}
#     WF50:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: WF50}
#     WP20:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: WP20}
#     dec:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id001 !astropy.units.Unit {unit: deg}
#       value: !astropy.table.SerializedColumn {name: dec}
#     logHI:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(solMass)}
#       value: !astropy.table.SerializedColumn {name: logHI}
#     phi:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id001
#       value: !astropy.table.SerializedColumn {name: phi}
#     ra:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id001
#       value: !astropy.table.SerializedColumn {name: ra}
# schema: astropy-2.0
MaNGA_plate MaNGA_IFU NSAID ra dec redshift ba phi Mstar rabsmag plate MJD fiberID index imc aimc smoothness_score logHI WF50 WP20
8456 12703 156077 151.829104575 46.5464374903 0.0239375 0.547884 73.1952 8995530000.0 -19.9214 872 52339 52 868787 2.0 34.13 0.5993213676012652 nan nan nan
8456 6102 176929 151.284150888 45.9779718217 0.0692891 0.650656 99.7038 46664300000.0 -21.3726 943 52376 376 840329 1.0 0.0 0.9876971020124345 nan nan nan
8456 6104 176949 152.458553899 45.8509105794 0.102771 0.849844 126.996 120922000000.0 -22.4003 943 52376 456 900735 1.0 1.0 2.3112038919094173 nan nan nan
8456 3703 156141 151.311297189 46.7529150558 0.0232825 0.683008 112.476 1845190000.0 -18.0213 872 52339 233 869986 1.0 2.0 1.9695963656936084 nan nan nan
8456 9102 156139 151.233963795 46.7237362775 0.0245447 0.792175 52.8931 2337560000.0 -18.4666 872 52339 219 869981 2.0 27.16 0.8731725861265476 nan nan nan
8456 12702 176731 149.968263571 45.2830958784 0.0234889 0.32003 103.165 1967900000.0 -19.1582 942 52703 526 876963 2.0 131.26 0.7002323069852942 nan nan nan
8456 12704 176930 150.842878378 45.7635360671 0.0255084 0.807059 17.0417 2720430000.0 -18.9837 943 52376 383 840322 2.0 56.13 1.0956052639027936 nan nan nan
8456 6101 176750 151.22091438 44.6361226294 0.0232019 0.76247 71.0614 14479400000.0 -20.0533 942 52703 586 894456 1.0 1.0 1.2169218560800112 nan nan nan
8456 9101 176953 151.965580132 45.6073162739 0.0415541 0.762484 161.64 5589770000.0 -19.5357 943 52376 472 876657 2.0 47.9 0.8097807758490756 nan nan nan
8456 12701 176751 151.191285745 44.7057800061 0.0231141 0.943277 62.534 2394090000.0 -19.3393 942 52703 589 894457 2.0 55.65 1.0845071140177307 nan nan nan
8456 1902 176927 151.894835416 46.093981892 0.0243006 0.766022 118.568 13915000000.0 -20.0678 943 52376 374 876999 1.0 1.0 1.0873797467646709 nan nan nan
8456 3701 623588 149.413814914 44.8974148749 0.0261648 0.663324 176.254 21347100000.0 -20.3997 0 0 0 -1 -1.0 -1.0 1.455391410347465 nan nan nan
8451 1902 271445 166.78133818 42.825496152 0.0368781 0.965153 103.066 2895900000.0 -18.3623 1364 53061 306 1242026 2.0 25.26 2.1650914457655444 nan nan nan
8451 3701 270625 165.083388621 42.3300267282 0.0377453 0.781595 35.8258 3194120000.0 -18.6802 1362 53050 2 1226930 2.0 37.11 0.3171801766313218 -999.0 -1601.5101938267726 -1601.5101938267726
8451 12705 294549 166.477106006 41.0632480288 0.0472479 0.314157 59.9258 9435800000.0 -19.9872 1439 53003 316 1275599 2.0 39.55 0.7169749087795487 -999.0 -1052.2756157584722 -1052.2756157584722
8451 12703 270858 164.0289 43.1565682816 0.0379011 0.762119 33.6292 1632270000.0 -19.0443 1362 53050 494 1246403 2.0 93.48 0.4987513388356855 -999.0 -1543.0073453144962 -1543.0073453144962
8451 6101 293102 163.734794052 41.4984615909 0.0246276 0.889931 85.0249 11768900000.0 -19.9139 1435 52996 439 1277630 1.0 1.0 0.6779140870791464 nan nan nan
8451 12702 625827 165.795923954 41.7052427347 0.0307913 0.852389 156.19 43803200000.0 -21.4393 0 0 0 -1 -1.0 -1.0 2.1375140759195297 -999.0 -1910.4691552322856 -1910.4691552322856
8451 12704 271444 166.909018652 42.75319133 0.058568 0.78562 129.388 27212200000.0 -20.8812 1364 53061 305 1242029 2.0 21.93 0.6771941164096744 nan nan nan
8451 9101 271073 164.973122161 43.3697457178 0.0494519 0.42623 66.7013 63868800000.0 -21.6164 1362 53050 575 1246416 1.0 1.0 2.562066197607567 -999.0 -1104.3374141572572 -1104.3374141572572
8451 6104 271453 166.752244977 43.0899022199 0.0574997 0.806249 177.902 30584700000.0 -20.8072 1364 53061 317 1228977 1.0 1.0 1.644486103360615 nan nan nan
8451 3703 293892 167.049681744 42.1196937579 0.036215 0.660241 103.217 28876900000.0 -20.7447 1437 53046 564 1277712 1.0 1.0 2.2292320732153676 -999.0 -1330.1310636913622 -1330.1310636913622
8451 6102 271014 166.399034285 42.9453397651 0.0757031 0.831523 8.06503 110093000000.0 -22.1973 1363 53053 149 1228967 1.0 1.0 2.5688726963141026 nan nan nan
8451 9102 270645 164.280223861 42.1593803339 0.0362222 0.430608 52.3529 1437270000.0 -18.4121 1362 53050 64 1226906 2.0 89.21 0.7032971105592322 -999.0 -1106.8773054022531 -1106.8773054022531
8451 12701 592244 166.129407835 42.6245544187 0.12611 0.510732 175.094 162662000000.0 -22.71 1363 53053 239 1241999 2.0 19.35 1.9931504193474265 nan nan nan
8451 6103 592241 166.673548803 42.8116751949 0.0587222 0.681116 24.8303 77806900000.0 -21.8084 4685 55657 298 -1 -1.0 -1.0 2.0701952296766577 nan nan nan
8451 3704 294544 166.621994915 41.0361792285 0.0990534 0.693188 24.5137 73070200000.0 -21.7996 1439 53003 306 1275602 1.0 1.0 1.2912664456346046 nan nan nan
8451 3702 270641 164.940924918 42.6892097975 0.0381694 0.963788 131.716 2272590000.0 -18.4205 1362 53050 56 1228938 2.0 31.77 0.9721536826327503 9.699999809265137 -3746.208383649049 712.4920849782976
8451 1901 271094 165.173741177 42.5218047818 0.0382436 0.94468 142.285 3094330000.0 -18.5314 1363 53053 308 1241982 1.0 2.0 2.163799006764482 -999.0 -3045.7926101889752 -3045.7926101889752
8655 12705 31852 357.651747574 -1.12808991462 0.0452238 0.569028 20.9142 9454860000.0 -19.6955 386 51788 129 1678908 2.0 20.35 1.356345067203933 -999.0 -1214.8582679349245 -1214.8582679349245
8655 12703 31930 357.223131022 0.642192413136 0.0375772 0.312622 116.227 2090650000.0 -18.8196 386 51788 384 791185 2.0 47.18 0.5880257307650324 9.84000015258789 231.60878446463218 212.65897482661683
8655 6103 31773 355.825110967 0.442474636753 0.0371805 0.455137 95.2059 3584490000.0 -18.6344 385 51783 546 1680557 1.0 2.0 1.5135060132034426 -999.0 -1121.940660633671 -1121.940660633671
8655 3704 216442 357.54330799 -1.01686396913 0.0226556 0.471431 91.7066 3106590000.0 -18.6631 1092 52639 130 755182 2.0 30.65 0.6654747149383087 -999.0 -1132.777706015383 -1132.777706015383
8655 3702 31771 355.89492342 0.567831769652 0.0826497 0.710803 178.245 104517000000.0 -22.1691 385 51783 543 1680558 1.0 1.0 2.178682327270508 nan nan nan
8655 1901 31795 355.983164831 0.218054170333 0.022108 0.833234 103.581 8614090000.0 -19.462 385 51783 591 2105153 1.0 1.0 1.2378254622864209 -999.0 -1806.7696245302063 -1806.7696245302063
8655 12702 31898 356.270288778 -0.270886747269 0.0229224 0.310324 19.8407 3883510000.0 -19.2222 386 51788 301 1748265 2.0 43.4 0.6753463309151786 nan nan nan
8655 9102 31864 358.221930841 -0.382447349138 0.0447689 0.793222 163.869 7139780000.0 -19.8443 386 51788 164 1748354 2.0 30.59 0.763354180722522 -999.0 -1640.5757729066563 -1640.5757729066563
8655 12704 692432 356.805709913 -0.480166160074 0.0380011 0.703265 41.1045 22133900000.0 -20.8952 386 51788 264 2100588 2.0 31.16 0.47452917290158686 -999.0 -1405.205981637694 -1405.205981637694
8655 6104 692733 358.550324332 0.377029940544 0.0266337 0.775033 156.465 21650600000.0 -20.4178 1091 52902 325 2105293 1.0 2.0 2.4136392479118665 -999.0 -1580.894410729994 -1580.894410729994
8655 3703 31934 357.127656505 0.36051019958 0.037952 0.835365 94.0303 5152310000.0 -18.9994 386 51788 395 2105206 1.0 2.0 2.4750688076019287 -999.0 -1817.3692749449744 -1817.3692749449744
8655 6102 31973 358.066037768 0.102962333894 0.0229478 0.740005 36.3488 923320000.0 -18.3014 386 51788 520 1756808 2.0 67.7 0.592627634735882 9.59000015258789 245.31618265679853 81.77206088559952
8655 9101 31906 356.53702356 1.03033424423 0.0925906 0.719374 45.6094 75855100000.0 -21.7792 386 51788 325 1682852 1.0 1.0 2.1275703491538205 nan nan nan
8655 12701 31796 356.092469402 0.0963688739824 0.0221523 0.802947 13.3308 2621150000.0 -18.9118 385 51783 593 1756691 2.0 35.04 1.1270162195552929 9.6899995803833 276.82221448881114 390.9065210660182
8655 6101 31844 358.094461941 -0.628759880529 0.0226332 0.949185 124.993 1997550000.0 -18.1043 386 51788 93 -1 -1.0 -1.0 1.5521629444067029 -999.0 -3174.2636291428744 -3174.2636291428744
8655 1902 31862 358.468819087 -0.0987309075214 0.0219618 0.790169 160.8 1741390000.0 -17.9422 386 51788 154 785555 1.0 2.0 1.4997992515563965 -999.0 -1629.9851467381527 -1629.9851467381527
8655 3701 31547 356.751827964 -0.447387404322 0.0711797 0.690315 153.482 53573600000.0 -21.9867 385 51783 30 2100583 2.0 28.33 0.6955068872330037 nan nan nan
8458 12701 230165 144.787792386 45.3708428044 0.0427367 0.476405 30.4479 8393990000.0 -19.6835 1202 52672 467 850248 2.0 25.88 0.9711356481953507 nan nan nan
8458 6101 230164 144.723809729 45.3676181962 0.0420241 0.561347 77.8404 6931590000.0 -19.4276 1202 52672 465 850247 2.0 31.21 0.8245991252142669 nan nan nan
8458 9101 230055 146.091834548 44.710759598 0.129503 0.843048 9.2795 95646300000.0 -22.1579 1202 52672 106 862904 1.0 1.0 1.9286434125296676 nan nan nan
8458 3701 230186 146.27343073 45.5870370554 0.0161821 0.455196 39.2472 1665240000.0 -18.0294 1202 52672 564 847842 1.0 2.0 0.8712440110371609 nan nan nan
8458 1902 230037 147.03565209 44.7972362917 0.0426597 0.946624 127.758 7633060000.0 -19.3513 1202 52672 24 861804 1.0 1.0 2.4874127976437834 nan nan nan
8458 1901 230046 146.259997956 44.9719933038 0.0349297 0.710924 75.6259 1379360000.0 -18.2029 1202 52672 73 862917 2.0 57.84 0.5437010831611101 nan nan nan
8458 3702 623442 147.5625 45.95731 0.0248702 0.898186 26.7928 3316370000.0 -19.7781 2956 54525 273 -1 -1.0 -1.0 0.44339083278592345 nan nan nan
8458 12703 176664 148.897830631 45.5547225025 0.0725076 0.462739 16.6248 47673100000.0 -21.3707 942 52703 330 842707 2.0 22.22 1.265274068061879 nan nan nan
8458 3704 576948 147.855076094 44.9236649059 0.0152229 0.817125 151.58 3474660000.0 -18.8105 2956 54525 202 861814 2.0 56.32 0.5224284054188246 nan nan nan
8458 6103 230184 146.2936 46.0367 0.142731 0.771885 32.783 128321000000.0 -22.3741 1202 52672 561 850263 1.0 1.0 2.2616256736951588 nan nan nan
8458 12705 176468 147.181830057 44.0814350261 0.0159101 0.55775 53.4984 27666000000.0 -21.1742 941 52709 408 900629 2.0 25.05 0.2736975297628984 nan nan nan
8458 12704 176485 147.355389681 44.3388681997 0.0159262 0.770404 13.8818 929302000.0 -17.5748 941 52709 441 876931 2.0 56.7 1.0345358945701089 nan nan nan
8458 6102 648830 147.664314026 44.3311626403 0.0154327 0.609722 23.7126 2508480000.0 -18.5045 942 52703 353 900645 1.0 2.0 1.6861130617977529 nan nan nan
8458 3703 577004 146.833868313 46.6100967837 0.0157158 0.45689 156.545 4642990000.0 -19.3644 2956 54525 348 872793 2.0 45.78 0.45730056465831714 nan nan nan
8458 6104 576982 147.267073015 45.4445460535 0.0261542 0.854471 66.1465 8511410000.0 -19.616 2956 54525 289 845365 1.0 1.0 1.7320102191596443 nan nan nan
8458 12702 176671 147.604854302 44.2573785652 0.0157764 0.526209 82.2292 929439000.0 -17.5409 942 52703 358 900647 2.0 42.52 1.2067489356950116 nan nan nan
8458 9102 230207 146.978913532 45.4684754662 0.0153312 0.486676 86.9681 546663000.0 -17.4733 1202 52672 629 845363 2.0 61.94 0.866443313445692 nan nan nan
8442 1902 443350 200.290528934 31.9463314732 0.0231201 0.534506 85.6636 1078120000.0 -17.4669 2104 53852 572 1939907 2.0 27.12 0.7207065629370418 -999.0 -1182.0181603526032 -1182.0181603526032
8442 3701 630050 199.213139725 31.5811383944 0.029834 0.610236 73.4163 9930100000.0 -20.2424 0 0 0 -1 -1.0 -1.0 0.5605545936272158 -999.0 -1261.0138612970454 -1261.0138612970454
8442 6101 443354 200.273355398 31.8312984504 0.0613546 0.697635 48.0035 26946800000.0 -20.8841 2104 53852 577 1939908 2.0 34.49 0.7277657794137287 nan nan nan
8442 12701 433170 197.66878 32.22818 0.0489056 0.424544 21.2489 11172100000.0 -20.2757 2029 53819 611 1939836 2.0 42.83 0.905578519955323 -999.0 -1103.3708166200834 -1103.3708166200834
8442 9101 443258 199.13902 31.54643 0.0247113 0.854458 135.49 1209540000.0 -18.8454 2104 53852 424 -1 -1.0 -1.0 1.1037664347047402 9.609999656677246 277.17867979820664 315.67571865906865
8442 6102 443261 199.211157439 31.6306673433 0.0302573 0.306772 92.023 3923950000.0 -19.6834 2104 53852 429 1938868 2.0 100.62 0.5602451657184965 9.960000038146973 244.80369177073405 178.61213562671583
8442 6104 439221 200.10975626 33.0136321946 0.0366083 0.832265 12.3534 3718270000.0 -18.5857 2093 53818 24 1896077 1.0 0.0 2.259562224775958 -999.0 -1802.019552185271 -1802.019552185271
8442 3703 446096 200.042285941 32.6786152177 0.038682 0.756832 18.3077 4739710000.0 -18.933 2112 53534 307 1941792 1.0 1.0 0.9595852202018805 -999.0 -1528.43565458179 -1528.43565458179
8442 12704 443232 198.929297108 32.0265394367 0.051749 0.860473 115.3 12673000000.0 -20.6548 2104 53852 363 1939875 2.0 44.76 0.8356752913666606 10.130000114440918 453.38919481037516 286.55767291045356
8442 9102 674767 200.222837131 32.1907607473 0.0230284 0.667717 86.2658 7393370000.0 -19.5848 2112 53534 255 1951724 2.0 29.36 0.8956019412909438 9.649999618530273 206.87379504074045 550.7678958876857
8442 12702 443108 199.084413786 30.8768600123 0.0451402 0.843062 117.101 6238190000.0 -20.1108 2104 53852 92 1946293 2.0 70.92 0.6221818019651687 -999.0 -1857.511276244424 -1857.511276244424
8442 3702 443220 198.663196749 31.9203891219 0.0470119 0.91082 139.078 11799600000.0 -19.8248 2104 53852 335 1949823 1.0 1.0 2.3710521753283516 -999.0 -2420.0362149410175 -2420.0362149410175
8442 6103 433160 197.580144952 32.0234050558 0.0608686 0.779023 173.157 25380900000.0 -20.8505 2029 53819 585 1949777 1.0 1.0 1.691068628020446 nan nan nan
8442 3704 443307 200.09349072 31.5811703262 0.0452901 0.789997 118.472 10065200000.0 -19.7087 2104 53852 506 1938913 2.0 22.16 1.214819189306494 -999.0 -1629.395780122483 -1629.395780122483
8442 1901 439277 199.675905146 32.9186618405 0.0358574 0.646805 73.8879 2794570000.0 -18.2737 2093 53818 117 1915951 2.0 27.03 0.749890382828251 -999.0 -1309.8969361654415 -1309.8969361654415
8442 12703 674349 199.17463 31.36757 0.01925 0.649378 117.09 1523590000.0 -18.6477 0 0 0 -1 -1.0 -1.0 0.8779275011660448 9.470000267028809 244.58694025785417 132.81333852711435
8442 12705 630059 199.377441982 31.0926945393 0.0185128 0.660378 82.0727 12020200000.0 -20.4624 0 0 0 -1 -1.0 -1.0 0.44704179190393306 9.710000038146973 352.89416799931865 316.93891314655787
8445 6103 442173 204.102687853 35.6280503646 0.0579015 0.818262 60.0412 24503400000.0 -20.7847 2101 53858 244 1862235 2.0 17.58 0.9440917014330042 -999.0 -1737.8583895066024 -1737.8583895066024
8445 3704 432821 206.263513601 34.8781106014 0.0251545 0.496101 98.9109 8431770000.0 -19.4264 2028 53818 469 1447500 1.0 1.0 2.426661571557971 -999.0 -1150.5706287870025 -1150.5706287870025
8445 3702 422700 204.287715351 35.2478332705 0.0596185 0.840566 159.81 31634100000.0 -20.9122 1993 53762 581 1861550 1.0 1.0 1.5206433217459863 nan nan nan
8445 1901 432831 206.836579376 34.7744457545 0.0421176 0.68168 9.60828 4701180000.0 -18.9733 2028 53818 487 1447511 1.0 1.0 2.3350733388768563 -999.0 -1365.4061214050132 -1365.4061214050132
8445 6104 434308 207.301450689 35.2847067132 0.0165026 0.753204 112.257 632034000.0 -17.9843 2033 53476 287 1879449 2.0 61.75 1.590267872063598 10.220000267028809 673.4702898173496 264.5233192510583
8445 3703 434339 206.551743438 36.4266307014 0.0234566 0.570911 51.3768 741335000.0 -18.0909 2033 53476 358 1864409 2.0 133.83 0.852002335590731 nan nan nan
8445 6102 432795 205.658735284 35.1212870556 0.0513427 0.961857 20.985 16247800000.0 -20.1643 2028 53818 430 1879136 1.0 1.0 2.4170884064544156 nan nan nan
8445 9102 442072 206.295787521 36.376280524 0.0269094 0.331266 51.1549 5910310000.0 -19.1434 2101 53858 26 1880026 2.0 29.49 0.8724581895968615 nan nan nan
8445 12701 630449 203.958189452 34.9989487463 0.025054 0.787008 155.219 30877200000.0 -21.2157 0 0 0 -1 -1.0 -1.0 0.36259207513712083 10.119999885559082 565.692645785489 141.01793748807322
8445 6101 422659 204.001894701 34.817955493 0.024585 0.701951 156.915 17974100000.0 -20.2433 1993 53762 511 1860939 1.0 1.0 2.352409787705216 -999.0 -1402.6461613617996 -1402.6461613617996
8445 12704 432781 206.516392436 35.520368413 0.0245361 0.297035 11.2202 8139880000.0 -19.4752 2028 53818 406 1879427 2.0 16.25 1.1025450426745254 -999.0 -1046.2194491134096 -1046.2194491134096
8445 12702 422682 204.175181991 34.7462508444 0.0242937 0.417158 50.9124 25598300000.0 -20.6298 1993 53762 552 1901859 1.0 1.0 1.5613856113079896 -999.0 -1099.210661226348 -1099.210661226348
8445 9101 432747 204.917866221 35.0233605804 0.025059 0.824125 143.158 7558960000.0 -19.5515 2028 53818 344 1861577 2.0 18.94 1.1379714126120415 -999.0 -1763.746379470199 -1763.746379470199
8445 1902 432685 206.665517192 34.2245412546 0.0252944 0.92112 59.0 11372100000.0 -19.7567 2028 53818 189 1447404 1.0 1.0 1.9183586141281335 -999.0 -2566.284439329578 -2566.284439329578
8445 3701 432790 205.642469362 35.0203251302 0.0243152 0.762906 111.421 11866400000.0 -20.0164 2028 53818 424 1861591 2.0 30.64 0.45514367984820014 10.119999885559082 649.6425024715275 365.03721567447735
8445 12703 432856 207.126148739 35.272748084 0.0212549 0.557598 97.7029 804497000.0 -17.8713 2028 53818 539 1879446 2.0 89.78 1.0934011332882274 9.369999885559082 184.31267385967928 413.1976936854248
8445 12705 432823 205.893814212 34.9138472224 0.0350219 0.209426 91.3132 21953300000.0 -20.4583 2028 53818 472 1861595 2.0 13.63 1.0003225144307324 -999.0 -1021.6557277805391 -1021.6557277805391
8480 3701 482917 194.150132766 26.9047730939 0.0263343 0.784746 64.8468 1815810000.0 -17.8848 2241 54169 217 2224461 1.0 2.0 2.4314345299229134 -999.0 -1611.764790720439 -1611.764790720439
9506 1901 408458 133.82809257 27.3461660786 0.0172925 0.887716 34.8982 2991020000.0 -18.7231 1932 53350 632 1815004 2.0 51.84 0.6078792572021484 -999.0 -2169.892516538888 -2169.892516538888
9506 3702 408402 133.233230216 27.5616910563 0.050746 0.899953 99.5279 10850200000.0 -20.4797 1932 53350 538 1816607 2.0 54.93 0.5831772169650408 -999.0 -2291.3531238926607 -2291.3531238926607
9506 6103 408409 132.787320153 27.3559029707 0.119807 0.822703 19.5033 171849000000.0 -22.7333 1932 53350 553 1816595 1.0 1.0 2.13686388245623 nan nan nan
9506 3704 408703 134.644736684 26.2117512393 0.0850858 0.719586 30.4588 99732300000.0 -22.142 1933 53381 547 1875562 1.0 1.0 2.22711639637969 nan nan nan
9506 12701 408392 132.586475426 27.3392330288 0.098437 0.86994 38.5638 50205700000.0 -21.7234 1932 53350 513 1816580 2.0 22.3 0.6146911752352151 nan nan nan
9506 6102 408640 133.759843218 26.6753462682 0.0273674 0.742236 21.8472 5101310000.0 -19.4908 1933 53381 408 1878051 2.0 51.8 0.40525260947932124 9.579999923706055 355.1504212258267 368.58047917134115
9506 6104 408796 135.033071449 27.9090351187 0.0468742 0.877529 7.81842 12776800000.0 -20.0898 1934 53357 159 1815032 1.0 2.0 1.9599981607343049 9.760000228881836 360.77475818338957 156.4052419870186
9506 3703 408817 134.213950728 27.2701039678 0.0185614 0.647165 151.356 4155470000.0 -18.6937 1934 53357 249 1849840 1.0 1.0 0.8208612090912625 -999.0 -1310.421789639106 -1310.421789639106
9506 9102 408792 135.090246354 27.9802657334 0.0267354 0.387708 151.031 4794500000.0 -19.3353 1934 53357 144 1815036 2.0 32.81 0.5798015569614774 9.949999809265137 347.15357322471976 170.32222186337813
9506 6101 408399 133.02194 27.6642 0.0283804 0.681697 162.348 1244970000.0 -18.2 1932 53350 532 1855243 2.0 84.55 0.8850623876824517 9.6899995803833 460.61243705041073 102.51018628718339
9506 12704 317195 133.25889354 28.5402331687 0.0489385 0.507894 83.4711 9142720000.0 -19.9792 1589 52972 101 1819763 2.0 50.18 0.4807746645353026 10.390000343322754 385.41032675314347 332.010100757226
9506 12702 408425 133.406406758 27.4729174853 0.0845393 0.703442 34.2682 65478500000.0 -21.7616 1932 53350 577 1852438 2.0 0.0 1.0989586439448156 nan nan nan
9506 9101 408452 133.58893998 27.1672261424 0.0849579 0.822689 74.3855 68352600000.0 -22.058 1932 53350 626 1814998 2.0 23.93 0.5361498026680972 nan nan nan
9506 3701 647978 133.569904521 27.2665262848 0.0637792 0.913 50.8076 43445700000.0 -21.9136 1932 53350 635 1814996 2.0 41.45 0.4901807403564453 nan nan nan
9506 12703 408767 135.412695933 27.6091527296 0.0408702 0.945278 154.372 3069770000.0 -19.0382 1934 53357 59 1813854 2.0 49.92 1.058833975833637 9.569999694824219 156.31417312739296 588.4768870678323
9506 1902 408644 133.575121613 26.5061185067 0.0271732 0.752072 142.56 4097190000.0 -18.6968 1933 53381 415 1848241 1.0 2.0 1.3059497777966484 -999.0 -1515.747027149396 -1515.747027149396
9506 12705 408687 134.463246325 26.0245115034 0.0712058 0.58241 146.084 47290000000.0 -21.3331 1933 53381 506 1875553 2.0 18.24 2.034013631160661 nan nan nan
9196 12701 634255 260.126453553 52.6430405566 0.0309348 0.785253 123.364 38201700000.0 -21.075 0 0 0 -1 -1.0 -1.0 0.8090872787169854 nan nan nan
9196 9101 26534 262.650628268 54.1012286534 0.0618638 0.455329 64.2348 30466400000.0 -21.1545 362 51999 274 204037 2.0 30.24 0.5586490779728085 nan nan nan
9196 6101 26265 260.51607353 52.9580010767 0.0989433 0.811505 56.1281 72361800000.0 -21.8712 359 51821 209 199408 2.0 20.94 0.6159696138822115 nan nan nan
9196 3701 26334 261.178503045 53.8551421479 0.0822918 0.631928 74.4497 131973000000.0 -22.3848 359 51821 468 203030 1.0 1.0 2.4803803251060423 nan nan nan
9196 1902 26261 261.10511407 53.5179199547 0.024214 0.775745 170.682 5859080000.0 -19.1734 359 51821 195 199963 2.0 24.21 0.6849420577133257 nan nan nan
9196 12703 26372 262.399282723 54.4944236725 0.0818576 0.595556 130.44 52369100000.0 -21.6716 359 51821 574 204017 2.0 27.32 0.6942962172117876 nan nan nan
9196 12705 26224 261.601970595 53.0145154646 0.119993 0.617097 167.67 109989000000.0 -22.202 359 51821 95 203058 1.0 0.0 2.391269392484458 nan nan nan
